1	0.443494862	0	0.568183237	0.413240414	0.395349975	
2	0.945756248	0	0	0	0	
3	0	0	0	0	0.662857162	
4	0.793135316	0.907687727	0.629292155	0.755708415	0	
5	0.746521734	2.24724022	0.4907641	0	0	
6	0.526038665	0.802815854	0	0.5833333	0	
7	0.608336666	0	0.633084352	1.35	0.789779418	
8	1.476633097	1.448698275	0.662779953	0.945501038	0.582334609	
9	0	0.565433018	0.3695899693	0.951417191	0.823743419	
10	0.895937115	0.3722302	0.36072977	0.389715942	0.37249981	
11	0.590881163	0	1.160033632	0	1.208630284	
12	0.446465696	0.664073804	0.732635383	0.69697705	0.915928934	
13	0	1.005456245	0.98771118	0.542454654	0.553644008	
14	0.781767227	0.869863337	0.698525682	0	0.97993404	
15	1.085964906	1.36507042	0.634784448	0.805196556	1.242235132	
16	0.817068708	0.326755176	0.577716346	0	0.376837371	
17	0.634331401	0.5625	0.674657097	0.843679616	0.485773858	
18	1.294197606	0	0.847926009	0.855011064	0	
19	1.07221611	0.434080696	0.500178801	0	0.769932372	
20	0	0.829968416	0.714877924	1.524128746	1.14718867	
21	0	1.224419135	0	0	2.64463314	
22	1.059409474	0	0.581812101	0	0	
23	0.454026404	0	0	1.268314934	0	
24	0	0.662300237	0.88550997	0	0	
25	0.617103403	0.410912659	0	0	1.082526463	
26	0.717408155	1.001047126	0.473389384	0.631233578	0.973822743	
27	1.075803081	0	0.697744779	0.93432261	0.588517122	
28	0.337557919	0.656688848	0.431502521	0.66390517	0.518387266	
29	1.988531575	1.354156233	0	0.811772757	0.774574698	
30	1.13951208	1.092812111	0.341187505	0.433007671	0.559608508	
31	0.819903685	1.252043419	0.565382764	1.047344953	0.662330116	
32	0.49055964	0.495756773	0.36395352	0.60788153	0.520777876	
33	1.153005271	0.73731703	0	0.86372894	0	
34	0.39345797	0.344651757	0	0.239841282	0.562029201	
35	0.463125821	0.692349495	0.325326584	0.70637586	0.490063533	
36	0.541502424	1.345658229	0.521556922	0	0	
37	0.471363108	0.599942787	0	0.384492063	0.772252086	
38	2.02438555	0.908187617	0.809263146	0.877453927	0.545832958	
39	0	0.820743837	0.494057689	0.705425864	0.715027977	
40	0	0	0.432183895	0	0.475919321	
41	1.040908628	1.125939255	0.696177443	1.032722665	0	
42	0.397740226	0	0.76008154	0.47132356	0	
43	0.850141369	0.932340791	0.686074131	1.265797439	0	
44	0	0.550735228	0.876285904	0	0.480260293	
45	0.48029737	0.3658821	0.860032121	0.340438484	0	
46	0.406667128	0	0.6338055	0	0	
47	1.469845391	0.780349067	0.465606512	1.133236944	0	
48	0.796374889	0.65238363	1.176391547	0	0.625	
49	0.439976763	0	0.423265638	0.249168682	0.874685946	
50	0.562347914	0.565386572	0.42613148	0.693290744	0.60315919	
51	0.494689894	0	0.516305956	0.49111738	0	
52	0	0.45908925	0.519227884	0	0.673399707	
53	0	0.145506425	0.216561186	0.047373384	0.15492326	
54	0.75	1.642243436	1.364049621	1.047220195	1.865562494	
55	0	0.741577719	0.80034539	0.465091704	0.79137477	
56	0	0.593012864	1.050024436	0	0.622022163	
57	0.469634347	1.365915166	0	0.813659519	0	
58	0.621321933	1.06282726	0.960922516	0.945528516	0	
59	0.400449228	0.749181445	0	0.776401285	0	
60	0.675878071	1.349558568	1.31520679	0.706986022	0.954274106	
61	0.162864913	0.28782808	0	0	0.276197221	
62	0.7323485867	1.06937085	0	1.049950879	0.500360635	
63	1.06926748	0.43119641	0	0.526344577	0.413366746	
64	0.858049892	0.809747177	0.521411529	0.86665938	0.663372956	
65	0.64285713	0	0	0.560249534	0	
66	0	0.5555556	1.085734236	0.96989038	1.106189407	
67	1.4531169	0.777038532	0.502384068	0.997705899	0	
68	0.583896334	0.676616626	0.621461445	0.9917707	0.6	
69	0.300321141	0.304115	0.23613499	0.14905903	0.238860586	
70	0.306130287	0	0.471677282	0.2702817346	0.586088075	
71	0.5555556	0	0.61468789	0.415084924	0.5555556	
72	0	0	0	0	0.496336235	
73	0	0.592162248	0	0	0.486947945	
74	0.911312056	0	1.621567837	0.567922351	0.791864681	
75	0	0	0.656951272	2.00994289	0.640590681	
76	1.048618648	0.833893642	1.153508342	0.94668001	0.607795117	
77	0	0	0.573843124	0.16963154	0	
78	0	0.405627877	0.24809218	0.541462398	0.345513224	
79	0	0.812396403	0.261411304	0.431774028	0.714915067	
80	0.851273761	1.334467817	0.759386527	1.435854641	1.489355237	
81	0.910918569	0.76571676	0.896223096	0.951560023	1.00868806	
82	0	0.966913043	0	0	0.629994553	
83	0	0.443551027	0	0	0	
84	1.39238324	0.621501091	0	0	0.598759014	
85	0.781846212	0.622156447	2.417045436	0	0.591211682	
86	0.654122502	0	2.132756627	0.583415336	0.536675885	
87	0.41560516	1.875	0	1.256559083	0.749611658	
88	0.277652889	0.552948078	0.484547913	0.495192468	0.379030817	
89	0.345453431	0.65406416	0.339440286	0	1.44333431	
90	0	0.507902017	0.671671553	0.531378099	0.478258426	
91	0	1.664701766	2.605212576	1.111338836	1.124803486	
92	0.924900185	0	0.5714286	0.879764447	0.83669757	
93	1.145883235	0	0	1.41221384	1.31391768	
94	0.461903235	0.604367825	0	0	0.433138266	
95	0.308628904	0.26881454	0.207180974	0.335768102	0.447877069	
96	0	0	1.39724447	0.470849675	0.617700944	
97	1.356258684	0	0	1.633607473	1.44369564	
98	0.3826028645	0	0	0.702598093	0.6	
99	0	0.655308712	0.4881779	0.809088287	0	
100	0	0.666313406	0.607872839	0	0.6666667	
101	0	0.37826828	0.71762886	1.9166667	0.398966278	
102	0.265255214	0	0.494654189	0.484749506	0	
103	0.534832241	0.606215293	0	0.92066977	0	
104	1.9782965	0	1.436094903	0.723380673	1.164699327	
105	0.752092454	0.793019687	0.948542277	0.82142821	0.651751512	
106	1.145852845	1.034307939	1.00523823	1.379992025	0.722318121	
107	0	1.324532997	0.697384233	0	0.968870796	
108	0.31486906	0	0.35704382	0	0.309104482	
109	1.015568065	0	1.683184556	0.882953596	0.792180919	
110	0.726383862	0.700165865	0	0	1.85574986	
111	0.687973134	1.068533363	0.664944591	0	0.902046966	
112	0.6916331	0	0.663719175	0.219554344	0	
113	0.603113147	1.300341518	0.860902259	1.016728083	0.377746911	
114	0.526179897	0.67348153	0.376742655	0	0.317898317	
115	1.140770492	1.97432483	0.701225577	2.091262025	1.59525287	
116	0	0.42658624	0.585391466	0.434754219	0.808530822	
117	1.117946437	0	0.552452642	0.674742222	1.117702796	
118	0.408858274	0.718015587	0	1.02945049	0.973904979	
119	0.83937016	0	0.803440119	0	0.684377382	
120	0.443494862	0	0.568183237	0.413240414	0.395349975	
121	0	0.24358573	0	0.219442759	0.201897124	
122	0.389437161	0.747442985	0.390340516	0.328536409	0.430163739	
123	1.116037875	0.746641625	0.851645759	1.62498772	0.506167272	
124	0.621704941	0.732832124	0.381620702	0.634424536	1.056512146	
125	0.887221928	1.250341355	0.533756012	0.6979060806	0	
126	0	0.998823259	0.577629685	0.386150456	0.625	
127	0.581462154	0.65090748	0	0.737444436	0	
128	0	0.670892858	0	0.66282259	0	
129	0	0.403393189	1.102428348	0	0.596258189	
130	0	1.234439741	0	0	0	
131	0	0.559416255	0.756901118	0.6739649	0.94289456	
132	0.755301091	0	0	0.482922924	0.841199189	
133	0.354863633	0	0.380407524	0.441058833	0	
134	0.543212743	0.753074382	0.674057138	1.040439884	0.589242002	
135	0	0	0	0.444594037	0	
136	0	0.573311332	0.405515114	0.6	0.296177911	
137	0	0.5264628	0.685596417	0	1.42100644	
138	1.124643566	0.398450861	0.499119285	0	0.475729744	
139	0	0.611214295	0	1.02777775	0	
140	1.010391814	0.977307295	1.408294567	1.519747988	1.041287953	
141	1.347276261	0.502132241	0	0.48782662	0.514662581	
142	1.130765035	0.982787843	0.846342085	0	0	
143	0.560138502	0.60315146	0.450206502	0	0	
144	0	0	0.695475105	0	0.601054206	
145	0.514436775	0.552097474	0.708088516	1.1849506	0.626990974	
146	0.989809274	1.051535187	0	0.882862737	0.861337537	
147	0.637284561	0.717952736	0.742591981	1.041270896	0.847415593	
148	0.488688494	0	0.553347096	0.404837224	0.372885749	
149	1.1875	0.558615259	0.648798358	0.855936194	0	
150	0.482099985	0	1.18025847	0.483833584	0.584437061	
151	0.341177553	0.371954874	0.214078815	0.291287014	0	
152	0.664296917	1.545296476	0.605452365	0.835301777	0.437342105	
153	0.839594771	0.763304134	0	0.706981218	1.520270211	
154	0.798586867	0	0.416578261	0	0.400671806	
155	0.887353731	0.918639885	0.594261261	1.35956144	0.867862789	
156	0	0	0.753166319	2.2380953	0.759341729	
157	0	0	1.171936155	0	1.502375321	
158	0.953128428	0.6	1.040307639	0.30472485	0.803570832	
159	0	0.74908422	0.507860943	0.56740193	0	
160	0.349794761	1.231623702	0	0.467750105	0.462212835	
161	0.97759131	0.505318496	0	0.773296376	1.23279056	
162	1.007293314	0.98025967	0	0	0	
163	0.572906434	0.75834088	0	0	1.400268781	
164	0.791989619	0	0.638564576	0.553807054	0	
165	0.67551816	0.531651758	0.458099367	1.246312681	0	
166	1.055198285	0	0.358033735	0	0.741969448	
167	0	0	0.693110914	0	0.442434848	
168	0.696397298	0.764222051	0.666658856	1.255304588	1.045880096	
169	0.780156823	0.960809688	0.710895419	0.75	0	
170	1.124405845	0.6666667	0.80851688	1.53274281	0	
171	0.526505341	0	0.55746242	0	0	
172	0.441509828	0	0	0	0	
173	0	0.52938892	0	0	0.467796136	
174	0.750786609	0.664648122	1.29325876	0	0.68186406	
175	0.494358126	0.625	0.99200835	0	0	
176	0.514102306	0	0.44368511	0.542089522	0.624865048	
177	0.69530752	0	0.583073505	0.94957831	1.067640031	
178	0.62289469	0	0	0.749882566	0	
179	0.166091903	0.10403615	0.181460634	0.132993623	0.141041047	
180	0.430394776	0.445340282	0.264141316	0	0.474969522	
181	0.664677857	1.600546589	0.490031522	0.686148686	1.10187605	
182	0.87083244	0.75771435	0.907084174	0	0.650464846	
183	1.201918543	1.817041539	0.752146012	1.154421007	0	
184	0	0	0.933318037	0	0.468253839	
185	0.876144057	0	0.784789033	0.50960954	0	
186	0.929084347	1.114952881	1.548749254	0.96117825	0.873646924	
187	0	0.788537842	0.847878947	0	1.269231241	
188	0.629787877	0.892821819	0.38593788	0.82500938	0	
189	0.709352702	0.508847443	0.31859073	0	0.53720959	
190	0.877734196	0	0.694996879	0.963116694	1.126761614	
191	0.605572124	0.682027664	0	0	0	
192	0.760797357	0	0.855261036	0.796603455	0	
193	0.59361163	0.355324085	0	0.815486894	1.27605565	
194	1.35	0.691689067	0.864964814	0.902109604	0.632145582	
195	0.6	0.610489409	1.236180495	1.170656246	0.636025816	
196	0.709351282	0.881387799	0.87256914	0	0.660606079	
197	1.261856794	0	0.804792998	1.004322405	0.832444248	
198	0.450894439	0	0	0.805196064	0	
199	0.334130701	0.170815977	0.452149856	0.56863675	0.492401316	
200	0	0	0	0.76622592	0	
201	0	0.501474154	0.464953213	0.628124788	0.57768164	
202	1.148676507	0	0.795559825	1.144056986	0	
203	0.321285315	0.54161933	0.455678854	0.716081488	0	
204	0.883528631	0.854270293	1.026144749	0	1.072353531	
205	1.003810312	0.638211153	0.769755112	0.607863699	1.127959761	
206	0.723286684	0.724158488	0.910139009	0	0	
207	1.485508023	2.201405299	0	1.15733731	1.483614915	
208	0.619158389	0.535320572	0.658092868	0.535489598	0	
209	0.188574662	0	0	0.232830466	0.6666667	
210	0.635792059	0	0.662060608	0.631122126	0	
211	0.404759052	0.367521549	0.35878912	0.68074185	0.717126014	
212	1.110779663	0.818133101	0.473512898	1.32842955	0.89118988	
213	0.514958747	0.601885224	0.714480153	1.11167814	0	
214	0.556891273	0	0.798910341	0	0.580779183	
215	0	1.28571586	1.087098334	0	0.727214233	
216	1.362018164	1.534474772	1.201627442	0	0	
217	0.830643254	0.880229227	0.712368039	0	0.699731905	
218	0	0.305247596	0.412074986	0.428828502	0	
219	0.373262179	0.432165291	0.541254817	0.762929259	0	
220	1.345394786	0.26596624	0.286636087	0.54841005	0.271669586	
221	1.008851666	0	1.208512151	0.909706394	0	
222	0.259584595	0.465591632	0.307746757	0	0.44637417	
223	0.665002968	0.476157234	0	1.126546006	1.091544069	
224	0	0	0	1.013082757	0.859895569	
225	0	0	0	1.069102425	0	
226	1.192801603	1.02865299	0	1.279203348	1.166308883	
227	0.8387505	0.474665232	0.52661487	0	0.69811004	
228	0.875004066	0.683128996	1.2916667	1.038467539	1.000342403	
229	0.868673018	0.973334304	0	1.344632089	0.674519264	
230	1.042992193	1.223603708	0.75	1.643316122	1.133225537	
231	0	0	0.120008338	0.197610418	0.77009605	
232	0.26039343	0.51030597	0	0.427335374	0.48766449	
233	0.794990042	1.056606295	0.767632778	0.534014067	1.311173593	
234	0	0.502666852	1.03233245	0	0.611353612	
235	0	0.451544795	0	0.358242134	0	
236	0.5416667	0.733238874	0.855153753	1.131620002	1.151436203	
